rural,declarante,boasaude,lnrnd,escolar,fem,idade,cp,empr
0,0,1,1.152817018,11,0,28,0,0
0,1,0,1.296122685,2,0,66,0,0
0,0,1,2.602397729,11,0,61,0,0
0,0,1,1.088282663,11,0,24,0,0
0,0,1,1.329442339,5,0,38,0,0
0,0,1,1.580753593,5,0,36,0,0
0,0,1,-0.233389848,4,0,56,0,0
0,0,1,0.577473706,11,0,19,1,0
0,1,1,1.499785467,8,0,37,0,0
0,0,1,1.424752519,8,1,35,0,0
0,1,1,1.558280737,11,0,46,0,0
0,1,1,1.523595833,11,0,47,0,0
0,0,1,1.069935376,11,1,33,0,0
0,0,1,1.088282663,4,1,44,0,0
0,1,1,1.638327718,10,0,18,0,0
0,0,1,1.558286292,11,1,37,0,0
0,0,1,2.474565358,4,0,37,0,0
0,1,1,1.395765402,11,0,20,0,0
0,1,1,1.963741401,4,0,45,1,0
0,1,1,1.963741401,11,1,40,1,0
0,1,1,2.251423056,11,0,20,0,0
0,1,1,1.088285996,11,0,18,0,0
0,0,1,1.781422268,11,0,21,0,0
0,1,1,1.379591424,11,0,25,0,0
0,0,1,1.032195761,11,1,24,0,0
0,1,1,1.645291419,8,0,55,0,0
0,0,0,-0.520838638,4,1,60,1,0
0,0,1,-0.28467788,4,0,18,0,0
0,1,0,-7.988542983,0,1,30,0,0
1,0,1,2.985387981,2,0,56,0,1
1,1,1,1.578899117,11,0,19,0,0
1,0,1,1.047464835,11,0,34,1,0
1,0,1,1.124001623,4,0,31,0,0
1,1,0,1.088365992,4,1,33,0,0
1,1,1,0.90596444,4,1,31,0,0
1,1,1,-10.29112808,8,0,50,0,0
1,1,1,-10.29112808,8,1,28,0,0
1,1,1,2.628713895,15,0,46,1,0
1,1,0,-9.826822468,11,1,32,0,0
1,0,0,-7.988542983,0,0,85,0,0
1,0,0,2.141427539,2,1,42,1,0
1,0,1,-7.652070746,15,0,68,0,0
1,1,1,-7.652070746,8,1,61,0,0
1,0,0,0.601855922,4,1,51,0,0
1,0,1,0.27737578,4,0,29,0,0
1,1,1,1.740674513,0,1,31,0,0
1,0,1,0.806650335,4,0,28,0,0
1,0,1,3.39086109,8,1,58,1,0
1,1,1,-9.087155271,7,0,64,0,0
1,1,1,-8.681690163,6,1,56,0,0
1,0,1,1.424752519,11,0,46,1,0
1,1,1,1.165245556,11,1,36,0,0
1,0,1,0.901960515,15,1,21,0,0
1,1,1,-9.087155271,4,0,60,0,0
1,0,0,1.781479842,4,1,62,1,0
1,1,1,-7.834392303,6,0,63,0,0
1,1,0,-7.652070746,4,1,67,0,0
0,0,1,0.925766675,11,1,23,0,0
0,0,1,1.59910162,3,0,66,1,0
0,1,0,1.183594358,4,1,56,0,0
0,0,1,1.17529404,11,0,32,0,0
0,1,1,2.602397729,11,0,30,0,0
0,0,1,0.800606146,11,1,27,0,0
0,0,1,1.375964736,11,1,34,0,0
0,0,1,1.78142151,4,0,31,0,0
0,0,1,1.462971946,10,0,39,1,0
0,1,1,1.493744438,6,0,46,0,0
0,0,1,2.043785134,8,0,50,0,0
0,1,1,1.493764437,7,1,45,0,0
0,0,1,1.78142151,11,0,22,0,0
0,1,1,1.822243172,3,0,43,0,0
0,0,1,1.189642587,3,1,41,0,0
0,0,1,1.051243593,6,0,19,0,0
0,1,1,2.292243801,11,0,25,0,0
0,1,1,2.697707909,14,0,49,0,0
0,0,1,2.292243801,8,0,49,0,1
0,1,1,-9.731512288,4,1,45,0,0
0,0,1,-9.731512288,11,0,21,0,0
0,0,1,1.242430962,4,0,44,0,0
0,1,0,1.375964736,3,1,37,0,0
0,0,1,0.887617523,11,1,17,0,0
0,0,1,1.388382935,11,1,35,0,0
0,1,1,1.462971946,11,0,27,0,0
0,1,1,1.59910162,0,0,35,0,0
0,0,1,1.404139779,3,1,43,0,0
0,0,1,1.152829517,10,0,18,1,0
0,1,1,0.865155778,9,1,25,0,0
0,0,1,1.375960569,7,0,23,1,0
0,0,1,1.17529404,11,1,23,0,0
0,1,0,0.800606146,4,0,49,0,0
0,0,1,2.004563395,11,0,29,0,0
0,1,1,1.781424288,11,1,25,0,0
0,0,1,1.781423177,11,0,30,0,0
0,0,1,1.876732448,11,0,52,0,0
0,1,1,0.948544053,10,1,62,1,0
0,1,1,1.580753593,11,0,34,0,0
0,0,1,1.329442339,8,1,30,0,0
0,0,0,-10.04996602,4,0,55,0,0
0,1,0,1.462969446,3,1,50,1,0
0,0,0,1.580753593,15,1,31,0,0
0,0,0,1.712434591,14,0,28,0,0
0,0,1,1.59910162,1,0,62,0,0
0,1,1,1.462971946,11,0,29,1,0
0,1,1,0.93414865,8,1,28,1,0
0,1,1,1.088285996,7,1,29,0,0
0,0,1,1.375960569,9,0,28,0,0
0,0,0,0.992975817,9,1,27,0,0
0,1,1,1.676063773,11,0,32,0,0
0,0,1,0.992975817,10,0,20,0,0
0,1,1,-0.010246297,3,0,63,1,0
0,0,1,1.568642722,8,0,30,0,0
0,1,1,2.602397729,11,0,42,0,0
0,0,1,2.186883841,10,0,44,0,0
0,0,1,1.580753593,13,0,21,0,0
0,0,1,1.78142151,2,0,43,0,0
0,0,1,1.424752519,6,0,33,0,0
0,1,0,1.963743067,11,0,43,0,0
0,1,0,1.347222753,8,1,43,0,0
0,1,1,2.117892557,8,0,54,0,0
0,1,0,0.901960515,8,0,50,0,0
0,0,0,1.89920362,11,0,35,0,0
0,1,0,1.219311803,5,1,57,0,0
0,1,1,0.982927703,11,1,39,0,0
0,1,1,0.901960515,9,0,16,0,0
0,0,1,2.216737131,11,0,36,0,0
0,1,1,1.17529404,11,1,35,0,0
0,1,1,1.31711666,4,0,40,1,0
0,0,1,1.330660763,6,1,37,1,0
0,0,1,1.206060143,5,0,40,1,0
0,0,1,1.876732448,11,0,49,0,0
0,1,1,1.618906012,8,0,41,1,0
0,0,1,1.088282663,8,1,26,0,0
0,0,1,1.935571,10,0,30,0,0
0,1,1,1.868432887,8,0,39,0,0
0,0,1,1.781423177,11,1,24,0,0
0,0,1,1.375960569,11,0,24,0,0
0,0,0,1.242430962,5,0,40,1,0
0,0,1,0.806650335,10,1,17,0,0
0,0,1,0.719638958,9,0,16,0,0
0,1,1,1.547808852,9,0,22,0,0
0,1,1,1.168324089,8,1,23,0,0
0,1,1,1.653588897,5,0,40,1,0
0,1,1,1.168324089,11,1,36,0,0
0,1,1,1.781422268,5,0,41,0,0
0,1,1,0.719638958,9,0,50,0,0
0,0,1,1.242430962,5,0,36,0,0
0,0,1,1.152817018,8,0,24,0,0
0,0,1,1.618906012,8,1,23,0,0
0,1,1,1.59910162,7,0,43,0,0
0,1,1,1.607071695,4,1,58,0,0
0,1,1,2.474565358,11,0,40,0,0
0,0,1,1.886783693,11,0,32,0,0
0,1,1,1.242430962,6,0,37,0,0
0,0,1,3.167710038,11,0,27,0,0
0,0,1,1.242430962,11,1,53,0,0
0,0,0,1.242430962,5,1,37,0,0
0,1,1,1.493742216,11,0,20,0,0
0,0,1,1.284394574,3,0,31,0,0
0,1,1,1.236703243,3,1,38,0,0
0,0,1,0.992975817,11,1,43,0,0
0,0,1,1.329442339,11,0,35,0,0
0,0,1,1.530113035,11,1,34,0,0
0,0,1,1.088285996,11,1,31,0,0
0,1,1,1.781423177,15,0,31,1,0
0,0,1,1.462971946,8,0,49,0,0
0,0,1,1.558282126,11,0,21,0,0
0,1,1,1.270598664,8,0,48,1,0
0,1,0,0.719638958,8,1,44,0,0
0,1,1,1.088282663,12,1,21,0,0
0,1,1,1.165264074,9,1,16,0,0
0,1,1,0.970502961,15,1,43,0,0
0,0,1,1.255335466,9,0,20,0,0
0,0,1,1.152821184,2,0,49,1,0
0,0,0,2.028285755,11,1,33,0,0
0,0,0,2.216737131,11,0,36,0,0
0,0,0,1.44049909,11,1,30,0,0
0,1,1,1.986214997,6,1,54,0,0
0,0,1,2.474565358,4,0,57,1,0
0,0,0,1.963743067,11,1,34,0,0
0,1,1,1.826563024,10,1,24,0,0
0,1,1,1.730130409,15,1,41,0,0
0,0,0,2.004563395,11,0,45,0,0
0,0,1,1.088284178,12,1,20,0,0
0,0,1,1.44049909,11,0,54,0,0
0,1,1,1.493747771,8,1,51,0,0
0,1,0,1.17529404,6,0,31,0,0
0,1,1,1.523595833,11,0,28,0,0
0,1,1,1.329442339,11,1,25,0,0
0,0,1,1.210883703,8,1,46,0,0
0,0,1,1.509491962,8,0,28,1,0
0,1,1,2.515386352,11,0,48,0,0
0,0,1,2.369205398,15,1,41,0,0
0,0,1,1.375968069,9,0,17,0,0
0,0,1,1.663640141,5,0,44,0,0
0,1,1,1.23286261,5,1,39,0,0
0,0,0,1.350645646,3,1,58,0,0
0,0,1,2.602397729,6,0,43,1,0
0,1,1,2.602397729,11,1,39,1,0
0,0,1,-9.087155271,12,1,19,0,0
0,1,1,2.341033047,13,0,36,0,0
0,1,0,-1.254807813,4,1,59,1,0
0,0,1,1.436584456,11,0,30,0,0
0,1,1,2.523355284,14,1,58,0,0
0,1,1,1.845964198,15,1,30,1,0
0,1,1,3.167710038,11,0,48,1,0
0,0,1,1.963743067,15,1,44,0,0
0,0,0,1.189642587,0,0,45,1,0
0,1,0,1.825873635,3,1,56,0,0
0,1,1,0.992975817,13,0,23,0,0
0,1,1,2.697707909,15,0,66,0,1
0,0,1,2.697707909,15,1,56,0,1
0,1,1,0.719638958,3,0,48,0,0
0,0,0,0.990305196,13,1,25,0,0
0,0,1,0.620548055,11,0,20,0,0
0,0,1,1.27060422,2,0,41,0,0
0,1,1,1.558277959,7,0,17,0,0
0,1,1,1.740596738,4,0,35,0,0
0,0,1,2.132077091,15,1,28,0,0
0,1,0,0.929723464,2,1,63,0,0
0,1,1,0.90596444,6,0,23,0,0
0,1,1,1.383940048,3,1,38,0,0
0,0,1,1.193639846,11,0,38,1,0
0,1,1,-0.456570897,6,1,54,0,0
0,1,0,1.088285996,2,1,48,0,0
0,1,1,1.335141699,6,0,29,0,0
0,1,1,0.887617523,11,1,29,0,0
0,0,1,0.945180537,11,0,28,0,0
0,1,1,1.088282663,2,0,31,0,0
0,1,1,1.088288219,5,1,28,0,0
0,0,1,1.424752519,11,0,24,0,0
0,1,1,1.324665301,11,0,23,0,0
0,1,1,1.781418177,11,0,25,0,1
0,1,1,1.213443845,8,0,27,0,0
0,1,1,1.028770737,10,1,34,0,0
0,0,1,2.656915247,11,0,37,1,0
0,0,0,0.88576214,2,0,34,1,0
0,0,1,1.17529404,8,0,36,0,0
0,1,1,2.474565358,15,1,46,0,0
0,1,0,1.212660217,3,0,61,1,0
0,1,1,1.035491907,8,1,43,0,0
0,0,1,0.970495461,11,0,18,0,0
0,0,0,1.781422268,11,0,50,0,0
0,1,1,1.189642587,4,1,50,1,0
0,0,1,1.663636391,4,0,51,0,0
0,1,1,2.022582377,9,0,24,0,0
0,0,1,1.424752519,11,0,26,0,0
0,1,1,0.1232101,4,0,45,0,0
0,1,0,0.901960515,0,1,41,0,0
0,1,1,1.577414729,11,0,42,0,0
0,0,1,1.714469226,5,1,36,0,0
0,0,0,1.236703243,0,0,32,0,0
0,1,1,0.9296818,5,1,29,0,0
0,1,1,1.473542003,8,0,23,0,0
0,0,1,1.716351853,11,0,25,0,0
0,0,1,1.088305996,8,0,15,0,0
0,1,1,1.523595833,8,0,41,0,0
0,1,1,1.141393063,8,1,32,0,0
0,0,1,0.682820888,4,0,38,0,0
0,1,1,0.913928482,5,1,43,0,0
0,1,1,0.927278323,3,1,37,0,0
0,1,1,1.825873635,7,0,38,0,0
0,1,0,1.357610041,10,0,42,1,0
0,1,1,1.242430962,11,1,24,0,0
0,0,1,1.78142151,11,0,37,0,0
0,0,0,0.982927703,8,1,46,1,0
0,1,1,0.395158815,13,0,19,0,0
0,1,1,1.989057542,8,0,50,0,1
0,1,0,2.138098121,7,1,43,0,1
0,0,1,1.036990246,5,0,42,0,0
0,0,1,0.172003836,4,0,29,0,1
0,0,1,1.17529404,5,0,28,0,0
0,1,1,2.339670219,15,0,40,0,0
0,0,1,2.311458906,15,1,33,0,0
0,0,1,1.580753593,6,0,43,0,0
0,1,1,2.069115249,9,1,42,1,0
0,1,0,1.329442339,0,1,35,0,0
0,1,1,1.530113035,11,0,36,0,0
0,0,1,1.088284178,5,0,26,0,0
0,0,1,1.00732103,2,0,47,0,0
0,0,1,0.577473706,4,0,24,0,0
0,0,1,2.091574772,15,0,31,0,0
0,1,0,1.16347948,12,1,29,0,0
0,1,1,0.934137539,4,1,54,0,0
0,1,1,0.982927703,11,0,23,0,0
0,0,1,1.663640141,10,0,43,0,0
0,0,1,2.004563395,4,0,47,0,0
0,1,1,-0.675211491,0,1,46,0,0
0,0,1,0.806650335,11,1,21,0,0
0,0,1,1.17529404,11,0,20,0,0
0,1,1,1.350637953,8,0,39,0,0
0,1,0,0.172025263,12,1,39,0,0
0,1,1,0.346368651,8,0,15,0,0
0,1,1,-0.030915581,5,0,14,0,0
0,1,0,1.088282663,12,0,45,1,0
0,1,0,1.558394618,1,1,65,1,0
0,0,0,-0.115651254,9,1,23,0,0
0,0,1,1.490839973,8,0,30,0,0
0,0,0,1.088282663,3,0,59,1,0
0,0,0,1.59910162,4,0,31,0,0
0,0,1,1.44049909,4,0,34,1,0
0,1,1,2.121697187,14,1,25,0,0
0,1,1,0.998666338,2,1,57,0,0
0,1,1,-9.954655839,11,1,27,0,0
0,1,1,2.762245764,11,0,41,0,0
0,0,0,3.167710038,7,0,54,0,0
0,0,0,1.183594358,2,0,60,0,0
0,1,1,-0.115640143,8,0,17,0,0
0,1,1,0.682825888,6,0,45,0,0
0,0,1,0.395152149,0,1,43,0,0
0,1,1,1.088365992,11,1,18,0,0
0,0,1,1.088305996,5,0,12,0,0
0,1,0,2.521994501,15,1,32,0,0
0,1,0,0.90596444,5,0,35,0,0
0,1,1,1.376462936,8,1,25,0,0
0,1,1,1.781423177,5,0,55,0,0
0,0,0,2.130795229,4,0,55,0,0
0,1,0,2.292243801,3,1,52,0,1
0,0,1,2.663805806,11,0,31,0,0
0,0,1,1.375960569,15,1,24,0,0
0,1,1,0.395218811,8,1,54,0,0
0,1,1,-9.913833845,7,1,44,0,0
0,0,1,1.558302959,4,0,49,1,0
0,0,1,1.963743067,11,0,26,0,0
0,0,1,0.710988432,15,1,26,0,0
0,1,0,2.76224743,6,0,41,1,0
0,0,1,1.068083697,10,0,24,0,0
0,1,1,1.270754206,8,1,17,1,0
0,0,1,0.107470076,4,0,55,0,0
0,1,1,-7.428927195,3,1,49,0,0
0,0,1,0.577473706,9,0,16,0,0
0,0,1,1.424752519,12,0,24,0,0
0,0,1,2.656898581,6,0,43,1,0
0,1,1,0.800606146,11,1,40,0,0
0,1,1,0.865147445,4,0,28,0,0
0,1,1,2.091574772,11,1,33,0,0
0,0,1,1.948474954,11,0,37,0,0
0,1,1,1.27060422,11,1,41,0,0
0,1,1,3.573174313,15,1,27,0,0
0,0,1,1.183594358,11,0,56,0,0
0,0,0,1.686112997,11,0,50,0,0
0,0,1,1.686112997,7,0,40,0,0
0,0,1,1.558282126,11,0,38,0,0
0,0,1,1.781422268,15,1,38,0,0
0,1,0,1.293075224,11,1,37,0,0
0,0,1,1.686112997,2,0,58,0,0
0,1,1,1.406728819,11,0,23,1,0
0,0,1,1.909254549,11,0,27,0,0
0,0,1,2.028279505,9,0,56,0,1
0,1,1,-8.750683035,8,1,54,0,0
0,0,1,2.523355284,11,0,34,1,0
0,1,1,-9.443830215,11,1,32,0,0
0,1,1,1.44049909,9,0,29,1,0
0,0,1,0.970502961,9,1,25,0,0
0,1,1,2.697707909,8,1,60,0,1
0,0,1,1.691813518,11,0,30,0,1
1,1,1,0.90596444,0,0,28,0,0
1,0,1,0.865184943,4,1,25,0,0
1,1,1,1.285640356,4,0,39,0,0
1,0,0,0.299848635,8,1,38,0,0
1,1,1,0.354319044,1,0,31,0,0
1,0,0,0.788262999,0,0,47,0,0
1,1,0,0.598575445,4,1,41,0,0
1,1,1,0.887617523,0,0,44,0,0
1,1,1,2.697707909,11,0,50,0,0
1,0,1,2.697707909,11,1,37,0,0
1,1,0,-8.681690163,4,0,81,0,0
1,1,1,0.865144667,4,0,39,0,0
1,0,1,1.17529404,0,0,42,0,0
1,1,1,0.172020718,0,1,48,0,0
1,0,1,0.682840888,3,1,52,0,0
1,1,1,0.354330154,11,1,19,0,0
1,0,1,0.806650335,0,0,44,0,0
1,1,1,-9.038365107,0,1,73,0,0
0,1,0,1.061254447,0,0,44,0,0
0,1,1,1.558290459,8,1,24,0,0
0,0,1,1.088285996,11,0,21,0,0
0,1,1,1.781423177,11,0,28,0,0
0,1,1,1.558282126,11,1,26,0,0
0,1,1,1.781423177,3,1,45,0,0
0,1,1,-0.521071921,6,0,17,0,0
0,1,1,1.558282126,11,1,26,0,0
0,1,1,1.282433776,5,0,48,0,0
0,0,1,1.514481928,6,1,39,0,0
0,0,1,1.270609775,9,0,20,0,0
0,0,1,1.558277959,5,0,33,0,0
0,0,1,1.019287411,8,1,28,0,0
0,1,1,1.088285996,8,0,41,0,0
0,0,1,0.354330154,6,1,40,0,0
0,0,1,0.354363486,5,1,14,0,0
0,0,1,2.474567024,11,0,34,1,0
0,1,1,1.963743067,11,0,34,0,0
0,1,1,2.117899699,5,1,40,1,0
0,1,1,1.558279626,8,0,50,1,0
0,1,0,1.758949412,10,0,39,0,0
0,0,0,1.306969483,11,0,21,0,0
0,0,1,1.065811322,11,1,19,0,0
0,1,1,1.558280737,8,0,32,0,0
0,1,1,2.186884952,8,0,50,0,0
0,1,1,1.239828395,6,1,47,1,0
0,1,1,2.474565358,6,0,27,1,0
0,1,1,1.91495457,11,1,26,0,0
0,1,1,1.876732448,4,0,35,0,0
0,1,1,1.493744438,7,1,31,0,0
0,1,1,1.558279626,7,0,50,1,0
0,1,1,1.088282663,11,1,23,0,0
0,1,0,0.172041929,7,1,53,1,0
0,0,1,1.781423177,13,1,24,0,0
0,0,1,1.088288219,12,1,21,0,0
0,0,1,1.963743067,8,0,53,0,0
0,1,1,2.880028799,15,0,26,0,0
0,0,1,1.424752519,12,1,25,0,0
0,0,0,0.887617523,2,0,52,0,0
0,1,0,0.865147445,3,1,34,0,0
0,0,1,1.054381686,11,0,22,0,0
0,1,1,1.329442339,8,0,24,0,0
0,1,1,1.329442339,11,0,26,0,0
0,0,1,1.300455222,1,0,19,0,0
0,0,0,3.390852756,15,0,56,0,1
0,1,0,2.721423561,4,0,59,0,0
0,0,1,1.17529404,8,0,27,0,0
0,1,1,2.346736077,15,1,52,0,0
0,0,1,1.558282126,11,0,26,0,0
0,0,1,1.335138574,8,0,29,0,0
0,0,1,1.335138574,8,1,35,0,0
0,0,1,2.569875083,15,0,30,0,0
0,0,1,3.285492796,15,0,41,0,1
0,1,1,2.697710576,15,1,42,0,0
0,0,1,2.905345274,15,0,49,0,0
0,0,1,1.478516691,11,0,19,0,0
0,1,1,2.880028799,15,0,38,0,0
0,0,1,2.474565358,15,1,35,0,0
0,0,1,2.697707242,15,0,41,0,0
0,1,1,3.062351467,15,1,37,0,0
0,1,1,1.270620886,8,1,60,1,0
0,1,1,2.697707909,11,1,31,0,0
0,1,1,2.811036166,8,0,57,0,0
0,0,1,2.292243801,15,1,32,0,1
0,0,1,2.851857446,11,0,30,0,1
0,0,1,2.938868823,5,0,69,0,0
0,1,1,1.152829517,11,0,52,1,0
0,1,1,0.901960515,4,1,68,0,0
0,0,0,3.142392294,11,0,43,0,0
0,0,1,3.978638866,15,0,46,0,0
0,1,1,1.876732448,12,0,32,0,0
0,1,1,1.270595887,11,0,52,0,1
0,1,1,1.335138574,13,0,27,0,0
0,1,1,1.452920221,12,1,25,0,0
0,0,1,2.251423056,15,0,28,0,0
0,0,1,2.96007125,15,1,46,0,0
0,1,1,1.455998469,11,0,28,0,1
0,0,1,1.350645646,11,0,25,0,0
0,1,1,3.285492796,15,1,37,1,0
0,0,1,2.880028799,15,1,34,0,0
0,0,0,1.627270831,8,0,67,1,0
0,1,1,1.375964736,4,1,63,1,0
0,0,1,2.423272326,15,0,25,0,0
0,1,1,1.088284178,13,1,69,0,0
0,1,1,2.614326648,11,0,43,0,0
0,1,1,2.474565358,15,0,52,0,0
0,0,1,2.156112877,11,0,43,0,0
0,1,1,1.845964198,9,1,60,1,0
0,0,1,3.034179003,15,0,50,0,0
0,1,1,2.76224743,15,1,50,1,0
0,0,1,1.618906012,15,1,21,0,0
0,1,1,2.474564358,8,0,41,0,1
0,0,0,1.963743067,15,1,39,0,0
0,0,1,1.558282126,15,0,25,1,0
0,0,1,1.558282126,4,0,66,0,1
0,0,1,1.335138574,8,0,39,0,0
0,0,1,1.487664254,13,1,27,0,0
0,0,1,1.436584456,8,0,37,0,0
0,1,1,1.258190033,8,1,30,0,0
0,1,1,2.017812481,8,0,44,1,0
0,0,1,1.17529404,12,0,19,0,0
0,0,1,1.375968069,7,0,42,0,0
0,1,1,3.604672928,15,0,58,0,0
0,0,0,0.682900884,11,1,77,1,0
0,0,1,1.17529404,15,0,38,0,0
0,0,0,2.06910025,14,0,49,1,0
0,1,1,2.379255178,15,1,24,0,0
0,1,1,1.580753593,12,1,23,0,0
0,1,1,2.880028799,15,0,43,0,1
0,0,1,-9.731512288,11,1,39,0,0
0,1,1,1.948474954,11,1,75,0,0
0,0,1,0.595807693,8,0,63,0,0
0,0,1,1.088285996,11,1,33,0,0
0,0,1,0.75181376,8,0,31,0,0
0,1,1,3.39085309,7,0,64,1,0
0,1,1,-9.038365107,4,1,64,0,0
0,0,1,1.530113035,11,1,27,0,0
0,0,1,1.530113035,11,1,21,0,0
0,0,1,2.880028799,15,0,38,0,0
0,0,1,1.088285996,11,1,43,0,0
0,1,1,1.32468109,4,1,61,0,0
0,0,1,1.410363988,11,0,40,0,0
0,0,1,0.970507961,11,0,38,1,0
0,1,1,2.880028799,15,1,43,0,0
0,1,1,2.25142514,12,1,33,1,0
0,1,1,3.034179003,15,0,47,1,0
0,1,1,3.190182616,11,0,43,0,0
0,1,1,1.691813518,8,1,54,1,0
0,0,1,2.138094788,12,0,28,0,0
0,0,1,1.743680541,5,0,55,0,1
0,1,1,1.861463577,11,0,44,1,0
0,0,1,1.781423177,11,0,21,0,0
0,0,1,0.887617523,11,1,19,0,0
0,1,1,2.001359623,8,0,54,1,0
0,1,1,1.292588199,4,1,44,0,0
0,0,1,1.424752519,12,1,19,0,0
0,0,1,2.474565358,13,0,30,0,0
0,0,0,0.17207526,15,0,42,1,0
0,1,1,0.865155778,5,0,59,1,0
0,0,0,1.558282126,1,1,58,0,0
0,1,0,1.462971946,11,0,28,0,0
0,1,1,1.676063773,13,1,30,0,0
0,0,1,1.329442339,7,0,34,0,0
0,1,1,-0.456508402,7,1,27,0,0
0,1,1,0.931101689,11,1,31,0,0
0,0,1,1.335138574,0,0,35,1,0
0,1,1,1.462971946,7,0,29,0,0
0,0,1,1.523595833,7,0,25,0,0
0,1,1,1.558279626,8,0,51,1,0
0,0,1,1.582974433,15,1,40,0,0
0,0,1,1.201612539,11,0,25,0,0
0,0,1,0.992975817,11,1,18,0,0
0,0,1,1.088285996,11,1,18,0,0
0,1,1,1.663642641,11,0,45,0,1
0,0,0,0.806650335,11,0,30,0,0
0,1,1,1.781423177,13,1,28,0,0
0,1,1,1.558282126,4,0,57,0,0
0,1,1,2.697707242,8,0,44,0,1
0,0,1,2.0691015,11,0,37,0,0
0,0,1,1.462971946,8,1,31,0,0
0,0,1,1.686112997,6,0,31,0,0
0,1,1,0.172025263,7,1,49,0,0
0,0,1,1.868432887,11,0,23,0,0
0,1,1,2.880028799,11,0,42,0,0
0,1,1,1.822243172,11,0,48,0,0
0,0,1,1.686112997,11,0,31,0,0
0,1,1,1.963743067,11,1,38,0,0
0,0,1,3.054380853,15,0,51,0,1
0,0,1,1.963743067,14,0,23,0,0
0,1,1,1.493742216,4,0,59,0,1
0,0,1,1.424752519,11,0,29,0,0
0,1,1,1.088282663,11,1,25,0,0
0,0,1,1.424752519,11,1,25,0,0
0,0,0,1.558279626,4,0,50,1,0
0,1,1,0.901960515,5,1,45,0,0
0,1,1,1.781423177,11,0,23,0,0
0,0,1,2.614326648,15,0,27,0,0
0,0,1,2.043785134,12,0,23,0,0
0,0,1,1.452920221,8,0,50,0,1
0,0,1,1.27060422,11,1,23,0,0
0,1,1,1.558279626,15,0,52,1,0
0,0,1,1.580753593,11,1,52,0,0
0,0,1,1.876732448,15,1,28,0,0
0,0,1,1.580753593,11,1,22,0,0
0,1,1,2.614326648,8,0,40,0,0
0,0,1,1.558277959,8,0,54,0,0
0,0,1,2.985389981,11,0,48,0,1
0,1,1,-9.443830215,11,1,44,0,0
0,0,1,2.091574772,11,0,48,0,0
0,0,1,0.887617523,9,1,17,0,0
0,1,1,2.614326648,8,1,40,0,0
0,1,1,1.27060422,9,0,19,0,0
0,1,0,1.335141699,11,1,48,0,0
0,0,1,2.356782322,11,0,23,0,0
0,0,1,1.27060422,11,0,19,0,0
0,1,1,1.558282126,11,1,28,0,0
0,1,1,0.577507037,0,1,61,1,0
0,0,1,0.992975817,11,1,37,0,0
0,0,1,1.558279626,12,0,31,1,0
0,1,1,1.088305996,8,1,44,1,0
0,0,0,1.047464835,4,1,58,0,0
0,0,1,1.462971946,10,0,26,0,0
0,1,1,2.379255178,11,0,30,0,0
0,0,1,1.868432887,9,1,27,0,0
0,1,0,1.487664254,4,0,53,0,0
0,1,1,1.686112997,11,1,28,0,0
0,1,0,2.022582377,8,0,41,0,0
0,1,0,1.335140279,10,1,35,0,0
0,1,0,1.558282126,8,0,42,0,0
0,1,1,1.27060422,10,1,43,0,0
0,0,1,2.000109521,7,0,52,0,0
0,0,1,1.07954986,11,0,25,0,0
0,0,1,1.152821184,11,1,22,0,0
0,0,1,0.90596444,11,0,20,0,0
0,1,0,1.558294626,3,0,79,1,0
0,1,1,1.839700953,11,0,65,0,0
0,0,1,2.579923373,15,0,33,0,1
0,0,1,0.90596444,11,0,29,0,0
0,0,1,-9.731512288,8,1,35,0,0
0,0,1,2.292243801,15,0,38,0,1
0,0,1,1.116447985,11,0,25,0,0
0,0,1,1.096250039,11,1,55,0,0
0,0,1,1.868432887,15,0,30,0,0
0,1,1,1.493744438,8,0,29,0,0
0,1,1,1.466716131,11,1,24,0,0
0,1,1,1.78142151,4,0,40,0,0
0,0,1,1.700468211,9,0,16,0,0
0,0,0,0.970502961,11,0,25,0,0
0,0,1,-8.527539483,0,1,15,0,0
0,1,0,1.538476999,2,0,39,0,0
0,0,1,1.663638475,8,1,38,0,0
0,1,1,1.618906012,11,0,53,0,0
0,1,1,1.861463577,12,0,24,0,0
0,1,1,1.676063773,12,0,23,0,0
0,1,1,1.27060422,12,0,19,0,0
0,0,1,1.462971946,11,0,28,0,0
0,1,1,2.985389315,11,1,57,1,0
0,1,1,1.676063773,10,0,35,0,0
0,1,1,1.59910162,11,0,31,0,0
0,1,1,1.607071695,11,1,25,0,0
0,0,1,1.088285996,8,0,53,0,0
0,0,1,1.17529404,11,0,27,0,0
0,0,0,1.17529404,8,0,23,0,0
0,1,1,1.088284178,11,1,18,0,0
0,0,0,1.375968069,4,1,52,0,0
0,1,0,-9.731512288,6,1,34,0,0
0,0,1,2.251421806,8,0,52,1,0
0,0,1,0.887617523,11,1,19,0,0
0,0,1,1.311422881,11,0,35,0,0
0,1,1,1.781418177,15,0,48,0,0
0,1,1,1.242430962,5,0,27,0,0
0,0,1,2.251421806,4,0,46,0,0
0,0,1,1.088285996,8,1,29,0,0
0,0,1,1.580753593,9,0,51,0,0
0,0,1,1.27060422,8,0,39,1,0
0,1,1,0.992975817,8,1,39,0,0
0,1,1,1.00732103,11,1,28,0,0
0,1,1,2.186911618,4,1,45,0,0
0,0,1,2.857557155,11,0,27,0,0
0,0,1,1.375960569,11,1,25,0,0
